0.5478002046365164, 18407.501981272984
0.7024000774866449, 18130.56502135787
0.9549973991495629, 18377.582970741736
1.1523768029750348, 19052.144345115335
1.2710906609676274, 18549.838786896154
1.4035857231852886, 20020.604237656487
1.5471489486586552, 19209.33354394197
1.704509595970975, 18921.870796497533
1.8782364374650653, 19858.87557052551
2.5492523213626694, 20549.84788130736
3.8716167009846405, 19671.242565671506
4.028980948036094, 19062.094458153933
4.302272591961667, 20256.616602347276
4.59490067177322, 20393.150280988026
4.906855988972425, 20293.705683490614
5.240896134118592, 20232.281791047324
5.594259087745808, 20330.66230625801
5.975229886196445, 20314.8305868136
6.378286790163256, 20222.851490560195
6.811702826838019, 20853.888344702013
7.27549656355995, 20548.6983594951
7.766890735203874, 20791.471014439165
1.9668623372385947, 20239.272672850002
2.006814559928394, 19968.021288429423
2.0471035465136174, 19602.362800135696
2.0890711739830667, 19227.446081479353
2.13103631572793, 19074.66246154451
2.1746788037087974, 19028.314933497833
2.2166412525853603, 19116.175503844614
2.2619610350163035, 19180.891840576136
2.307605883476738, 19363.230216260454
2.3542310568326026, 19440.285192690073
2.4008552951647513, 19600.897179634143
2.450972818061039, 20089.304153408444
2.497789671278613, 20398.283085486324
2.5997837064612987, 20435.613490169442
2.6522352403515996, 20681.91565360986
2.707603328985733, 20711.286302096465
2.760056660998564, 20796.90190685524
2.8154234909469262, 20938.753146418992
2.8737077147629697, 20788.685810310835
2.9310190643840985, 20772.525493348578
2.9893022093266235, 20718.870092449404
3.0505014295136403, 20491.132925578186
3.110729303909893, 20260.719202973476
3.173868997993983, 20236.51523660994
3.2379835142390627, 19904.32714586206
3.3040365564151397, 19949.7493608603
3.3700917563382538, 19802.347705440574
3.4361461471062293, 19727.255001427588
3.5051147250900394, 19646.80141805828
3.576998179569989, 19499.39044117136
3.648880764957382, 19429.644634313896
3.720764009656369, 19300.9804226065
3.7984751492876843, 19204.444201168233
